horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
27,-0.00012448590849132953,-0.00011962257409728519,-0.00011746751833179814,-0.00012165273395965944,-0.00012206516903424404,-0.0001215789513048875,-0.0001245058893557266,-0.00012232084418617618
28,-0.00013998735457242112,-0.0001347520083047404,-0.00013406774294516172,-0.0001383497963159184,-0.00013855880484670122,-0.0001390046675580163,-0.00014113628923794952,-0.000138244348237391
29,-0.00010834687707894205,-0.00010378543648717398,-0.00010180730945364994,-0.00010630303242214136,-0.00010901586280463374,-0.00010826475566973851,-0.0001100533256380055,-0.00010719187027455882
30,-0.00013361665857956952,-0.00012811535802937312,-0.00012305135686867559,-0.00012741824760702176,-0.0001315684876883043,-0.0001320810083765404,-0.00013388364720241504,-0.00013005708426661326
31,-0.00012720829429035206,-0.00012181023237031146,-0.00011479280288118499,-0.0001210671091816694,-0.00012368579015975252,-0.00012447173717132254,-0.0001272554367066131,-0.00012248335903405238
32,-0.00015062336777168692,-0.00014465880262442188,-0.0001355176672674938,-0.00014515430457371622,-0.00014701537452688616,-0.00014721014667120155,-0.00015061389515587576,-0.00014654778612348314
33,-0.00018121835866988519,-0.00017603799902783247,-0.00016937244524358478,-0.00017752959008691393,-0.00017896436938417886,-0.00017972259660560498,-0.000182079774185699,-0.00017652965070942837
34,-0.0001894519924778172,-0.00018349725421866212,-0.0001760537728284273,-0.0001845398890149708,-0.00018411806118927106,-0.0001869721584486525,-0.00018846679489312168,-0.0001834619967011991
35,-0.0001814657054659039,-0.00017554410785990495,-0.00016619604456979083,-0.00017557067281846918,-0.0001722603008810441,-0.0001781199091209405,-0.00017774237598375468,-0.0001719001270588606
36,-0.00014077460002330676,-0.000134878142094228,-0.00012883649157856327,-0.00013548419182513662,-0.00013908287408224922,-0.00014026520822817042,-0.00014043844507695562,-0.00013398691147621718
37,-0.00015233771331482792,-0.00014543314785850212,-0.00013695557727231442,-0.00014406168839118617,-0.00014787384842737545,-0.00015051936311117248,-0.00014990297498136866,-0.00014240421355870734
38,-0.00013434438532464516,-0.00012703535492886872,-0.0001173894495251803,-0.00012442733432258652,-0.0001293807433944962,-0.00013322293568771454,-0.0001328232275832607,-0.00012441156879670301
39,-0.00015985031409364268,-0.00015230787094602005,-0.0001406607340409648,-0.00014229927211393802,-0.00015060441728219028,-0.00015739258335859842,-0.000154441298040776,-0.00014650865988126356
40,-0.00020538522710450432,-0.00019918376691416113,-0.00019254088502307687,-0.00019524149570698975,-0.0002051793836634355,-0.0002041976113371917,-0.00020280829521462172,-0.00019665605654757724
41,-0.00018556128154225633,-0.0001795519008672621,-0.00017391284867348758,-0.00017461663807213218,-0.00018339141482505902,-0.0001845234381792132,-0.00018343483281051126,-0.00017452601237171202
42,-0.00017202561800037168,-0.00016558824075507404,-0.000161469202230516,-0.00016087506983991238,-0.0001706019754000625,-0.00017075637863132314,-0.00016942896775807475,-0.00016249450131644526
43,-0.00018600415017612393,-0.00017919632686474123,-0.00017315452249351394,-0.00017291022738602155,-0.00018354293086671438,-0.00018320051776657122,-0.00018237939377279422,-0.00017623335161122037
44,-0.0001842285299476394,-0.0001775575918317612,-0.00017180817647847478,-0.00017342886916583243,-0.000181876239531052,-0.00018354402855044099,-0.00018503788677816718,-0.0001756127769243162
45,-0.00019276939566881815,-0.00018554212538723276,-0.00017673315441634008,-0.00017841336598351632,-0.00018818319888509895,-0.0001912215349467139,-0.0001934788451039176,-0.0001835821649465641
46,-0.00019352335796409806,-0.00018523335098774834,-0.00017404863514872387,-0.00017665639747668432,-0.0001865713872311814,-0.00019105199338528866,-0.0001948475518659735,-0.00018296734234327553
47,-0.0001999794398133945,-0.000191291500421893,-0.00017833724568789184,-0.0001797661402384006,-0.00019408832309205891,-0.00019598259595422066,-0.00019840031034889437,-0.0001895022355963663
48,-0.00018664881712747666,-0.00017811619017960213,-0.00016784919629417354,-0.00016783870673445602,-0.0001796034818114975,-0.00018228542484331674,-0.00018593745581334424,-0.00017544517731363262
